filepath,label_id,label_name,source,split
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\100652-3-0-2.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\177537-7-0-9.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1039.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\852.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\174290-6-1-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\55020-4-0-11.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\17578-5-0-5.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\99812-1-2-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-59513-A-0.wav,2,dog_bark,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\99192-4-0-49.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\242.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\9223-2-0-15.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\76093-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\137815-4-0-3.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\153261-0-0-2.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-133989-A-42.wav,3,siren,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\178825-2-0-70.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\117271-3-0-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\100648-1-3-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\125554-3-0-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\43802-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1268.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\173994-3-0-3.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-211408-A-37.wav,8,clock_alarm,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\148833-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-116400-A-0.wav,2,dog_bark,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\66587-3-1-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\161.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-19111-A-24.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\9674-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\35549-9-0-2.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\50661-5-0-1.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\204067-2-0-35.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-26176-A-43.wav,4,car_horn,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\113216-5-0-3.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\132855-2-0-58.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-9-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\155217-9-0-27.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\203654-9-0-60.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-213855-A-0.wav,2,dog_bark,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\183894-1-9-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\135526-6-3-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\144007-5-0-12.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\125678-7-2-8.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-144891-B-19.wav,6,thunderstorm,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\100795-3-0-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-0-2.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\83502-0-0-11.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-67.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\104625-4-0-55.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\58.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-9-8.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1272.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\193698-2-0-64.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\203913-8-1-2.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\171249-1-1-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1494.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1542.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\18594-1-4-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\162134-7-10-2.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\174289-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\74513-3-0-6.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\128465-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-250629-A-37.wav,8,clock_alarm,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-127990-A-2.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-62509-A-45.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\51022-3-7-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\209992-5-4-1.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-22882-A-44.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\125574-3-0-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-98.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\199769-1-0-13.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\39856-5-0-23.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\187356-1-4-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\22883-7-93-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\143115-1-2-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\116483-3-0-1.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\30206-7-0-9.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\61790-9-0-10.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\17853-5-0-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\99812-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\145608-6-2-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1343.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\159742-8-0-8.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\104998-7-16-10.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\136399-6-2-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-218980-A-30.wav,9,door_knock,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\110389-3-0-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\59277-0-0-4.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\203356-3-0-1.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\180029-4-11-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\132108-9-0-12.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-2-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-14262-A-37.wav,8,clock_alarm,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-72688-A-42.wav,3,siren,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\159751-8-0-5.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\76585-9-0-5.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\39532-4-3-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\113202-5-0-7.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145206-6-5-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\125678-7-4-4.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\111671-8-0-19.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\188497-2-0-1.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\76091-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\38236-3-2-3.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-165813-B-19.wav,6,thunderstorm,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-144085-A-16.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-235671-A-38.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-135649-A-45.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-34094-B-5.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1146.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\134717-0-0-20.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\191431-9-0-8.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\137969-2-0-4.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-117616-A-48.wav,7,fireworks,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\203929-7-7-14.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\99812-1-0-1.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\207.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\184805-0-0-90.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1114.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\159751-8-0-17.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-9-10.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-51731-A-42.wav,3,siren,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\50629-4-4-9.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\138465-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\9032-3-0-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\63724-0-0-15.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\180256-3-0-1.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-103428-A-3.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\183992-3-0-6.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-127874-A-17.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\506.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\54383-0-0-9.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-182395-A-0.wav,2,dog_bark,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\143115-1-4-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-220026-A-21.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\7389-1-4-12.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\373.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\52740-3-0-1.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\156868-8-3-0.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\555.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\69304-9-0-6.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\189991-0-0-2.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1234.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\156362-4-3-3.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\94632-5-0-28.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\177726-0-0-31.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\54898-8-0-9.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\118496-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\7389-1-3-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\7389-1-4-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\72567-1-4-7.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\177537-7-1-1.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\157695-3-0-8.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\84699-4-4-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-7-22.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-191015-A-43.wav,4,car_horn,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\145683-6-5-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\175917-3-4-1.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1221.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\498.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\99812-1-5-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\81799-3-1-2.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\575.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\24364-4-0-3.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-152964-A-31.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-25781-A-48.wav,7,fireworks,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\115411-3-2-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-14-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-175855-A-43.wav,4,car_horn,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-62.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-2-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\73168-1-2-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1462.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\196127-3-0-4.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\166931-4-4-2.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\162432-6-13-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-70052-A-42.wav,3,siren,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\22883-7-87-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1329.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-172732-A-36.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\74364-8-1-6.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-112397-A-9.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-84704-A-39.wav,0,glass_breaking,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-10-12.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\107357-8-1-18.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\66619-2-0-18.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\37236-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\201207-3-21-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\54858-3-0-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\155488-3-0-6.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\581.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\74726-8-0-10.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-179863-A-43.wav,4,car_horn,esc50,train
