filepath,label_id,label_name,source,split,feature_path
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\159702-6-6-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_468.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\125791-3-0-13.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-184575-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_470.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\11722-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_471.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\49808-3-1-22.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_472.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-188878-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_473.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-216280-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_474.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\100795-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_475.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\144028-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_476.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\177621-0-0-2.wav,7,fondo,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\178686-0-0-53.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_478.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\332.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_479.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\148632-8-0-4.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_480.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\101848-9-0-1.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_481.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-8.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_482.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\115411-3-2-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_483.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1068.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_484.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\854.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_485.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\203440-3-0-5.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-50665-A-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_487.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\157866-8-0-14.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_488.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\783.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_489.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-114587-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_490.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-52001-A-28.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-188822-C-40.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-143560-A-47.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\180960-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_494.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\157867-8-0-12.wav,3,sirena,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\75490-8-0-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_496.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\159752-8-0-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_497.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\177537-7-1-10.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_498.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\7065-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_499.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-185575-B-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_500.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\100652-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_501.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\148827-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_502.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\14385-9-0-10.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_503.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\76091-6-5-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_504.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-14.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_505.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\33641-3-7-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_506.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\111671-8-0-19.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_507.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\777.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_508.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\101281-3-0-14.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_509.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\197318-6-4-0.wav,1,disparo,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\109233-3-0-4.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_511.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\107357-8-1-12.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_512.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1498.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_513.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\158608-8-0-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_514.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\208652-8-0-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_515.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\81799-3-1-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_516.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-99795-A-32.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\105289-8-1-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_518.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\158977-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_519.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\207.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_520.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145206-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_521.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\15.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_522.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1096.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_523.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-157297-A-21.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1385.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_525.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\159752-8-2-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_526.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-89.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_527.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\54898-8-0-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_528.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\415.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_529.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\575.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_530.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-72688-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_531.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\97193-3-0-4.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_532.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-80761-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_533.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159745-8-1-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_534.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\97193-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_535.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\85661-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_536.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\137156-9-0-5.wav,7,fondo,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\85665-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_538.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\148632-8-0-8.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_539.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\174294-6-2-0.wav,1,disparo,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\196127-3-0-4.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_541.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-78651-A-44.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\243.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_543.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-16.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_544.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-166644-B-2.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\171464-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_546.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-186518-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_547.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\174292-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_548.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\174873-3-5-10.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_549.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-13572-A-46.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1157.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_551.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\875.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_552.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\779.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_553.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-87.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_554.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\159742-8-0-8.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_555.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-23.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_556.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\173995-3-0-27.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_557.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-39945-A-19.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\104625-4-0-45.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_559.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\71177-8-0-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_560.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\155310-3-0-0.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\87562-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_562.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1378.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_563.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\287.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_564.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\31323-3-0-2.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\65745-3-0-61.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_566.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\174282-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_567.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\33.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_568.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\162432-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_569.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\209992-5-4-3.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_570.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\162432-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_571.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\148838-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_572.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-209473-A-25.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\102857-5-0-19.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_574.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1212.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_575.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\703.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_576.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\886.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_577.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-30344-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_578.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\159706-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_579.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\40717-8-0-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_580.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\125520-1-0-0.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_581.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-164859-A-1.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-22.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_583.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-29.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_584.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-90797-A-15.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\157866-8-0-24.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_586.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1309.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_587.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\502.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_588.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\74726-8-0-16.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_589.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-81270-A-1.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\183989-3-1-21.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_591.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\116400-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_592.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-159445-A-45.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1518.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_594.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\95549-3-0-6.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_595.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\203913-8-0-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_596.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-3.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_597.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\94636-8-0-14.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_598.npy
